Date,Tweet Text,Retweets,Favorites,Followers,Follows
18/01/2022 14:18,"I had the honor of interviewing @ARichardsMPH at the recent @FederalAlliance #NDRC21 on his important work and the need for a whole of community approach to #resilience framed in #equity. RT @ARichardsMPH: Beyond honored for the “Partner Spotlight on Resilience” feature in the @FederalAlliance’s eNews Quarterly “Partners in Prevention.” Read more on my journey into emergency management, and the importance of #equity in #resilience & #mitigation:",1,1,901,1118
18/01/2022 14:14,Learn more about how #equity is reflected in the draft Regional Transportation Plan:,1,0,1492,435
18/01/2022 14:05,A perfect storm broke over U.S #equity markets o/n as #crudeoil & #yields surged ⏫ &amp; a weaker than expected earnings report from #GS. The close ⏬ support at 4620/00 opens up further downside to the 200 day ma 4400. Below here the pullback can decline to 4260/40. #Stocks,0,1,4178,1728
18/01/2022 14:05,"Green Infrastructure Leadership Exchange set out to better understand how #equity is factored into infrastructure developments. The results? Read the inaugural ""State of Equity Practice in Public Sector Green Stormwater Infrastructure"" report.",1,1,3166,1401
18/01/2022 14:04,Why the Left should learn to love the GST By @SHamiltonian  #auspol #ausecon #tax #equity,0,1,4836,428
18/01/2022 14:01,Excited to share “Go Local” op-ed on #maternalhealth #equity with ⁦@SemaSgaier⁩ ⁦@SurgoVentures⁩. We need to disaggregate data; match resources to local factors; execute locally; & hold ourselves accountable to do right by America’s mothers.,0,0,2552,85
18/01/2022 14:00,Open Hiring has improved their company’s retention and overall productivity. Do you think companies should implement Open Hiring Programs?  #Catalyst #CatalystMovement #openhiring #hiring #recruitment #productivity #dei #workplace #inclusion #equity,0,0,236,71
18/01/2022 13:55,Omicron is the great equalizer. #Equity RT @TheInsiderPaper: NEW 🚨 Fourth jab not fully effective against Omicron: Israeli study,0,0,221,779
18/01/2022 13:52,If you don't know Tammi Sherman you're missing out on a treat. Glad you are back in the 419 my Sister! #MudMade #Equity #CHOOSEwisely,0,1,978,880
18/01/2022 13:49,"Good to talk @GSTTnhs today about our journey to #decolonising.Mostly focused on decolonising self 1st.When things get difficult, it needs humility and persistance to keep moving forward to see change @FionaHibberts @NurseCharlii #unlearning #equity",0,4,718,789
18/01/2022 13:48,#equitable is NOBLE #equity is EVIL,0,0,3711,4347
18/01/2022 13:45,"#EQUITY pays more than a monthly salary 😍🤑💸 Mind blowing 🤯🤯🤯 RT @Zezulaaa: @Cryptoboss2000 @CryptoLadyNinja @equitycoinbsc In just a week, i made almost a 3 month worth of salary. $Equity pays me more than my job, and i love it! #EquityCoin ❤️",3,9,2938,56
18/01/2022 13:44,Lots of work to be done in order to balance the table. Excited that Knight could play a role. Survey finds racial gaps in Detroit nonprofit leadership: What that means  via @freep @knightfdn #equity,3,3,699,464
18/01/2022 13:42,"Major implications & intentions #2 of 7 we determined from the national #rootsmusicianssurvey. 2) Promoting pay #equity standards, in part through guaranteed minimum payment for performances. Musicians have spoken - who will listen? Get the full report:",0,0,30,123
18/01/2022 13:42,|Problem| Reaction| Solution|  #psychology #COVID19 #information #equity #vaccine,0,0,868,1543
18/01/2022 13:39,We are really happy with the adapted HWB questionnaire we have created for our younger learners and our learners in our ASD Resource. Using @goboardmaker we are able to support visually with both the questions and their responses. #accessibility #equity @WlhwbChamps @WL_Equity,1,9,785,68
18/01/2022 13:39,Amazing networking event for #stagemanagers of color. Deadline to apply is tonight! check it out at  #stagemanager #stagemanagement #equity #inclusion #opportunity #access,0,0,810,861
18/01/2022 13:33,"$EWBC #East West Bancorp Inc. ... Momentum Slowed in December, but Rate Hikes Should Benefit SI the Most: [...]  #equity #stocks",0,0,9090,4217
18/01/2022 13:33,$EWBC #East West Bancorp Inc. ... Neobank Leader Well-Positioned to Disrupt Legacy Consumer Finance; Init. at OP: [...]  #equity #stocks,0,0,9090,4217
18/01/2022 13:30,Open Hiring has improved their company’s retention and overall productivity. Do you think companies should implement Open Hiring Programs?  #Catalyst #CatalystMovement #openhiring #hiring #recruitment #productivity #dei #workplace #inclusion #equity,0,0,610,756
18/01/2022 13:28,"I don’t publish Dr King’s quotes only on #MLKDay, 👆🏼 that’s my permanent banner #healthcare #justice #equity",0,0,333,335
18/01/2022 13:16,$ATVI #Activision Blizzard ... The Right Deal at the Right Time as Activision Blizzard and Microsoft Team Up: [...]  #equity #stocks,0,0,9090,4217
18/01/2022 13:08,"FLIP SPEAKER ALERT! The Hon. Huge Segal, Officer of the Order of Canada, former chief of staff to Prime Minister Mulroney, past Senator of Canada + longtime anti-poverty #advocate. Learn more with link in bio! #cdnpoli #electoralreform #policy #democracy #basicincome #equity",0,1,6107,4139
18/01/2022 13:08,"⚡️#EQUITY UPDATE⚡️ >300,000$ paid in rewards (20% #BUSD)🤯🔥 After #ATH of $4.2 $EQUITY saw huge volume & a pullback to $2 Now forming a nice 'Cup &amp; Handle' w/ smart buys🤑💸 Ready for a Big Reversal📈 🐥 @equitycoinbsc 💬  📊",10,104,55021,2511
18/01/2022 13:08,Global #equity benchmarks – Tuesday’s cash close #Asia: #Nikkei -0.27% #KOSPI -0.89% #ASX200 -0.11% #Europe: #FTSE100 -0.63% #DAX -1.01% #CAC40 -0.94% #IBEX35 -0.65% #FTSEMIB -0.74% #EuroStoxx50 -1.03% #UnitedStates: #DOW -1.51% #SP500 -1.74% #NasdaqComposite -2.60%,0,0,4393,1112
18/01/2022 13:06,Start a new year with a new way to think about creating more #equity and #inclusion through your everyday work and #decisionmaking. We invite you to learn with a #diverse cohort of people who want to #innovate for #inclusion. Grab your seat:,0,1,82,107
18/01/2022 13:05,Are bourses entering pre-Budget mode? #equity #Budget #Parliament #Mumbai,0,0,711,69
18/01/2022 13:05,"We're getting excited for this upcoming webinar, ""Building Equity into US Urban Green Infrastructure Planning"" on Jan. 27th. How do US cities define #greeninfrastructure and do they consider #equity? Find out more at this free public event 👇 RT @caryinstitute: Jan 27 @ 1pm ET, join experts from Cary + @USL_NYC for a webinar on how cities can build equity into green infrastructure planning + practice. This event will explore results from a nationwide, 20-city GI analysis. Learn more & register below.",1,2,2074,1125
18/01/2022 13:04,"If we know that whole-class instruction and direction with associated assessments do not work for all learners, why do we continue to use such methods? #MIEExpertNZ #TeamsEduChat #equity #inclusion",1,1,1593,2174
18/01/2022 13:04,"Some personal news, as they say... This year, I am honored to serve as a Regional Lead for the Women@Dataminr #ERG! I'm excited to collaborate with my colleagues and contribute to @Dataminr's #diversity, #equity, and #inclusion initiatives.",0,3,1958,1653
18/01/2022 13:00,"In our latest paper on private #equity, we delve into 5 commonly held misconceptions about the asset class, and examine if they are significantly or materially different to publicly owned #stocks and shares.  #PrivateMarkets #investments",0,0,3813,1116
18/01/2022 13:00,"Uncertain financial future? Tap in to some of your home #equity with a Home Equity Contract. Get cash now to pay your bills. No interest, no monthly payments, and no debt. Learn more▶️  #NFT #Algorand #realestate #blockchain",0,2,1250,5000
18/01/2022 13:00,Open Hiring has improved their company’s retention and overall productivity. Do you think companies should implement Open Hiring Programs?  #Catalyst #CatalystMovement #openhiring #hiring #recruitment #productivity #dei #workplace #inclusion #equity,0,0,41,13
18/01/2022 12:58,"I don't know about price, I know about my reflections!!! #equity RT @crypto___space: ⚡️#EQUITY UPDATE⚡️ >300,000$ paid in rewards (20% #BUSD)🤯🔥 After #ATH of $4.2 $EQUITY saw huge volume & a pullback to $2 Now forming a nice 'Cup &amp; Handle' w/ smart buys🤑💸 Ready for a Big Reversal📈 🐥 @equitycoinbsc 💬  📊",0,0,210,217
18/01/2022 12:57,#JAMA #Research #School #Learning Format and Children’s #Behavioral #Health during the #COVID-19 Pandemic  #Prevention #PublicHealth #Education #Language #Culture #Diversity #Equity #Inclusion #HealthLiteracy,1,0,2119,2531
18/01/2022 12:57,Educators Are Tired. It’s Time to Dream New Possibilities Into Our Schools. #equity #education,0,2,156150,10209
18/01/2022 12:54,"""There is no doubt that issues of #equity and #sustainability will be a challenge going forward if the #NationalFormulary gets created."" - Allan Lefebvre (Co-Chair of the Pan-Canadian Formulary Advisory Panel) #CdnHealth",1,2,19251,10130
18/01/2022 12:51,"Not great with #equity market, Spent my time perfecting my trade in #crypto however, I really dont see any other scenario for #SPX500 #SPX than this, either bounce on daily support or its going to be a bumpy ride. Could be very bullish for #BTC #Bitcoin at either support line.",1,3,292,15
18/01/2022 12:50,Check out @NancyDSpector's interview on @OsmosisMed's #RaisetheLine #podcast. Great discussion on achieving #equity at every level of leadership.  .#womeninleadership #WomenInMedicine #heforshe @DrexelMedicine,1,3,2983,3043
18/01/2022 12:50,"Dr. King said, “ Our lives begin to end the day we become silent about the things that matter.” The things that matter: #smallbusiness recovery, #healthcareforall , #housing our homeless, #equity and #climatechange to name a few. #CaliforniaForAll",1,0,287,419
18/01/2022 12:42,Honored to be included as a speaker at the 18th National Diversity and Leadership Conference. Please join us this spring as we continue on our journey of learning. #diversity #equity #inclusion #DEI @NDC_Diversity,1,1,118,143
18/01/2022 12:40,Real #Estate #Mortgage #Housing #Property #Hedge #Equity #Invest,0,0,2039,1774
18/01/2022 12:39,"And we are honoured to have you and very much look forward to your presentation! @FarzanaShain #race #equity #socialjustice RT @FarzanaShain: Really looking forward to this @UoB_CRRE event next Wed and 'seeing' wonderful colleagues @KalwantBhopal @DrRGholami @saba_m_h @HarjKA7. Presenting co-authored work with @umity1, Veronica Poku, @GlobalFaultline @TeachinginHE @C4ISJ @GoldsmithsEduc1 Registration link below!",0,0,25333,8
18/01/2022 12:38,"Your oil and natural gas also harms the #publichealth daily and creates public safety threats to all who live near yr facilities - one reason why you are forced to ""support"" with taxes and fees, which are so low you still make big $! #FakeGenerosity #nmpol #nmleg #equity RT @NMOilAndGas: Oil and natural gas supports public safety in every corner of New Mexico, helping keep communities protected and safe. #nmpol #nmleg #SOTSNM",3,5,166,1060
18/01/2022 12:36,Hard Work Pays Off: Secular operational and profit improvements have led to better fundamental outcomes for long-term #investors . But most global #equity managers today are underweight #Japan. #stocks,0,1,565,76
18/01/2022 12:35,"Our word for #2022 is unity. We invite you to watch the video below and learn more about our vision for #unity and for change, and what we can do to help you begin to #transform your #organization. Video link:  #KGdiversity #diversity #equity #inclusion",0,1,1124,666
18/01/2022 12:32,"Still plenty of time to register and join us for this conversation with Prof. Clifford of @AllardLaw. Part of our #VirtualLunchInTheForest series by the #Justice, #Equity, #Diversity and #Inclusion team hosted by @ea_mimo RT @JEDIinForestry: In case you haven't registered 📅 Join us on Jan 21st at 1 PM (PST), in our 9th #VirtualLunchInTheForest webinar! Learn about legal pluralism, Indigenous language revitalization, and Indigenous spirituality, with Professor Robert Clifford. RSVP here:",1,3,2428,2593
18/01/2022 12:29,"Reducing poverty and shielding families from it's effects is the most important ... we're the frontier of economic growth, we're not going to let the pandemic stall us. Unemployment has gone down every month for the last 10! (@GovMLG, State of the State) #nmpol #nmleg #equity",0,0,166,1060
18/01/2022 12:26,What is #Equity? (In 1 Minute!) #USD is debt-based; #BTC is equity-based,3,4,39372,213
18/01/2022 12:26,Our expansion of the working families tax cut last year supported 1/4 million New Mexico families - will be expanded to another 1/2 million this year! (per @GovMLG in state of the state) #nmleg #nmpol #Equity,1,2,165,1060
18/01/2022 12:25,Salary transparency Now! #dei #deigoald #equity #paygap #genderpaygap,0,0,346,881
18/01/2022 12:25,Mortgage Tip Tuesday. We are here to guide you. #mortgagetiptuesday #homeownership #refinancing #realestateinvesting #equity #homeowners #mortgagelender #homeloans,0,0,13,41
18/01/2022 12:23,11 Workplace Activities You Could Plan for #BlackHistoryMonth in February - Plan now to honor the achievements of African Americans and support a more equitable future. #CreditUnions #BHM2022 #cuDEI #CUESonDEI #diversity #equity #inclusion,0,0,7108,3260
18/01/2022 12:23,Check Equity at DEXTools! Price: $2.30237 - Shared from   #equity #EquityCoin #BSCGems #BSCGem #Cryptos,0,0,55,184
18/01/2022 12:20,"TOMORROW! 'The Built Symbolic Environment: Words To Live By' with Charles Bazerman, UC Santa Barbara #writing #literacy #equity #history #techcomm #tpc Wed Jan 19th @ 8:30 AM Pacific/US",0,0,516,535
18/01/2022 12:20,"Tomorrow! Jan 19th @ 8:30 AM Pacific/US - Charles Bazerman, UC Santa Barbara in Room 42 'The Built Symbolic Environment: Words To Live By' #writing #literacy #equity #history #techcomm #tpc",0,0,1579,939
18/01/2022 12:20,"Equity-based strategic plans support stronger connections with communities. On Feb 1, @ECVO is inviting all Alberta #nonprofits tolearn how to embed #equity and #inclusion into their strategic plan with @raniawrites, noted author and activist. Register:",0,0,3947,1244
